,lemma,pos,synset_cnt,p_cnt,ptr_symbol,sense_cnt,tagsense_cnt,synset_offset
12172,nominalistic,a,1,2,"['\\', '+']",1,0,['02769358']
12173,nominated,a,1,1,&,1,0,00846625
12174,nominative,a,3,4,"['&', '\\', '+', ';']",3,0,"['02769463', '01099810', '00846625']"
12175,nomothetic,a,1,2,"['!', ';']",1,0,['02593861']
12176,non-aromatic,a,1,1,&,1,0,01057958
12177,non-automatic,a,1,1,&,1,0,00182961
12178,non-buoyant,a,1,1,&,1,0,01186107
12179,non-conducting,a,1,0,[],1,0,['00558232']
12180,non-elective,a,1,1,&,1,0,00846789
12181,non-finite,a,1,1,;,1,0,01008745
12182,non-invertible,a,1,1,!,1,0,02595357
12183,non-living,a,1,2,"['&', '=']",1,0,['00118238']
12184,non-metric,a,1,1,\,1,0,02995864
12185,non-miscible,a,1,2,"['&', ';']",1,0,['00509735']
12186,non-negotiable,a,1,1,&,1,0,00094239
12187,non-paying,a,1,1,&,1,0,01710421
12188,non-poisonous,a,2,1,['&'],2,0,"['02450919', '00829146']"
12189,non-profit-making,a,1,1,&,1,0,00484680
12190,non-resinous,a,1,1,&,1,0,00055142
12191,non-resiny,a,1,1,&,1,0,00055142
12192,non-slave,a,1,1,&,1,0,01065941
12193,non-u,a,1,2,"['&', ';']",1,0,['00259820']
12194,non-water-soluble,a,1,1,&,1,0,02266043
12195,non-white,a,1,1,&,1,0,00242575
12196,non-zero,a,1,1,&,1,0,02186265
12197,non_compos_mentis,a,1,1,&,1,0,02076988
12198,nonabsorbent,a,1,4,"['!', '&', '=', '+']",1,0,['00007813']
12199,nonabsorptive,a,1,2,"['&', '=']",1,0,['00007813']
12200,nonadaptive,a,1,1,&,1,0,00046792
12201,nonaddictive,a,1,1,!,1,0,00047954
12202,nonadhesive,a,1,2,"['!', '&']",1,0,['00054908']
12203,nonadjacent,a,1,1,&,1,0,00446525
12204,nonadsorbent,a,1,1,!,1,0,00008595
12205,nonadsorptive,a,1,0,[],1,0,['00008595']
12206,nonaged,a,1,1,;,1,0,01471954
12207,nonagenarian,a,1,2,"['&', '+']",1,0,['01646120']
12208,nonaggressive,a,1,2,"['&', '^']",1,0,['00084956']
12209,nonalcoholic,a,1,1,!,1,0,01159531
12210,nonaligned,a,1,2,"['!', '&']",1,0,['00732037']
12211,nonappointive,a,1,1,&,1,0,00846349
12212,nonarbitrable,a,1,1,!,1,0,00140437
12213,nonarbitrary,a,1,2,"['!', '&']",1,0,['00720082']
12214,nonarboreal,a,1,1,!,1,0,00141947
12215,nonassertive,a,1,1,&,1,1,00157080
12216,nonassociative,a,1,1,!,1,0,00157849
12217,nonastringent,a,1,2,"['!', '=']",1,0,['00190023']
12218,nonautonomous,a,1,1,&,1,0,01065401
12219,nonbearing,a,1,1,!,1,0,00217563
12220,nonbelligerent,a,1,1,&,1,0,01741563
12221,noncaloric,a,1,1,\,1,0,02675626
12222,noncarbonated,a,1,1,&,1,0,02277182
12223,noncausal,a,1,0,[],1,0,['00325197']
12224,noncausative,a,1,1,!,1,0,00325197
12225,noncellular,a,1,2,"['!', '&']",1,0,['00328128']
12226,nonchalant,a,1,2,"['&', '+']",1,1,['00545746']
12227,nonchristian,a,1,1,&,1,0,00411599
12228,nonchurchgoing,a,1,1,&,1,1,01784602
12229,noncivilised,a,1,2,"['&', '^']",1,0,['00412567']
12230,noncivilized,a,1,3,"['!', '&', '^']",1,0,['00412567']
12231,nonclassical,a,1,3,"['!', '&', ';']",1,0,['00414227']
12232,noncollapsable,a,1,1,&,1,0,00466365
12233,noncollapsible,a,1,2,"['!', '&']",1,0,['00466365']
12234,noncolumned,a,1,2,"['!', '&']",1,0,['00141522']
12235,noncombatant,a,2,2,"['&', '+']",2,0,"['01518295', '01517755']"
12236,noncombinative,a,1,2,"['!', '&']",1,0,['00472810']
12237,noncombining,a,1,1,&,1,0,00472914
12238,noncombustible,a,1,2,"['!', '&']",1,0,['00474043']
12239,noncommercial,a,1,3,"['!', '&', '=']",1,0,['00484333']
12240,noncommissioned,a,1,1,!,1,1,00485593
12241,noncommittal,a,1,1,&,1,0,00702444
12242,noncommunicable,a,1,1,&,1,0,01303636
12243,noncompetitive,a,1,2,"['!', '&']",1,1,['00513165']
12244,noncompliant,a,1,3,"['&', '^', '+']",1,0,['00695523']
12245,noncomprehensive,a,1,2,"['!', '&']",1,0,['00529075']
12246,nonconcentric,a,1,1,&,1,0,00543200
12247,nonconducting,a,1,0,[],1,0,['00558232']
12248,nonconductive,a,1,1,!,1,0,00558232
12249,nonconforming,a,1,1,&,1,0,01691826
12250,nonconformist,a,2,2,"['!', '&']",2,0,"['00610249', '01691826']"
12251,nonconscious,a,2,1,['&'],2,0,"['00572845', '00118451']"
12252,noncontagious,a,1,1,&,1,0,01303636
12253,noncontentious,a,1,1,&,1,0,00604520
12254,noncontinuous,a,1,2,"['&', '^']",1,0,['00596769']
12255,noncontroversial,a,1,1,&,1,0,00602721
12256,nonconvergent,a,1,1,&,1,0,01718732
12257,noncritical,a,3,5,"['!', '&', '^', '=', ';']",3,0,"['00652533', '00651697', '00650351']"
12258,noncrucial,a,2,3,"['!', '&', '=']",2,0,"['00656771', '00651697']"
12259,noncrystalline,a,1,2,"['!', '&']",1,0,['00269486']
12260,noncurrent,a,1,4,"['!', '&', '^', '=']",1,0,['00668571']
12261,noncyclic,a,2,3,"['!', '&', '=']",2,0,"['00676457', '01970604']"
12262,noncyclical,a,1,1,=,1,0,00676457
12263,nondeductible,a,1,1,!,1,0,00689970
12264,nondenominational,a,1,1,&,1,0,02092987
12265,nondescript,a,1,2,"['&', '+']",1,1,['01673590']
12266,nondigestible,a,1,1,&,1,0,01183274
12267,nondisposable,a,2,2,"['!', '&']",2,0,"['00778161', '00776822']"
12268,none,a,1,1,&,1,0,02269039
12269,nonechoic,a,1,1,!,1,0,01217919
12270,noneffervescent,a,2,2,"['!', '&']",2,0,"['02277485', '02276964']"
12271,nonelected,a,1,1,&,1,0,00846789
12272,nonelective,a,1,1,&,1,0,00846789
12273,nonenterprising,a,1,2,"['&', '^']",1,0,['00885415']
12274,nonenzymatic,a,1,1,\,1,1,03005155
12275,nonequivalent,a,1,2,"['&', '+']",1,1,['00892976']
12276,nonessential,a,1,2,"['&', '+']",1,0,['00903264']
12277,nonexempt,a,2,3,"['!', '&', '^']",2,0,"['02400218', '02366200']"
12278,nonexistent,a,1,5,"['!', '&', '^', '=', '+']",1,1,['00927578']
12279,nonexplorative,a,1,0,[],1,0,['00878704']
12280,nonexploratory,a,1,1,!,1,0,00878704
12281,nonexplosive,a,1,1,!,1,0,00475008
12282,nonextant,a,2,2,"['&', '^']",2,0,"['00929164', '00928238']"
12283,nonextensile,a,1,1,!,1,0,00945019
12284,nonfat,a,1,2,"['!', '&']",1,0,['00992955']
12285,nonfatal,a,1,2,"['!', '&']",1,0,['00994210']
12286,nonfictional,a,1,2,"['!', '\\']",1,0,['02727912']
12287,nonfigurative,a,1,1,&,1,0,01980557
12288,nonfinancial,a,1,2,"['!', '\\']",1,0,['02848119']
12289,nonfissile,a,1,1,!,1,0,01016806
12290,nonfissionable,a,1,2,"['!', ';']",1,0,['01017048']
12291,nonflammable,a,1,1,&,1,0,00474541
12292,nonflavored,a,1,1,&,1,0,02400002
12293,nonflavoured,a,1,1,&,1,0,02400002
12294,nonflowering,a,1,1,&,1,0,02597951
12295,nonfunctional,a,2,4,"['!', '&', '^', '=']",2,1,"['01090993', '01092142']"
12296,nonglutinous,a,1,1,&,1,0,00055041
12297,nongranular,a,1,1,&,1,0,02233282
12298,nongregarious,a,1,1,&,1,0,02253205
12299,nonhairy,a,1,1,&,1,0,00211916
12300,nonharmonic,a,1,2,"['!', '\\']",1,0,['02737981']
12301,nonhereditary,a,1,1,&,1,0,01316019
12302,nonheritable,a,1,1,&,1,0,01315507
12303,nonhierarchic,a,1,1,&,1,0,01204318
12304,nonhierarchical,a,1,2,"['!', '&']",1,0,['01204318']
12305,nonhuman,a,1,3,"['!', '&', '=']",1,0,['01260023']
12306,nonimitative,a,1,1,!,1,0,01217485
12307,nonimmune,a,1,1,&,1,0,02362178
12308,nonindulgent,a,1,4,"['!', '&', '^', '+']",1,0,['01299888']
12309,nonindustrial,a,1,2,"['!', '&']",1,0,['01302368']
12310,noninfectious,a,1,2,"['!', '&']",1,0,['01303544']
12311,noninflammatory,a,1,1,&,1,0,01898051
12312,noninheritable,a,1,2,"['!', '&']",1,0,['01315507']
12313,noninstitutional,a,1,1,!,1,0,01231837
12314,noninstitutionalised,a,1,0,[],1,0,['01231070']
12315,noninstitutionalized,a,1,1,!,1,0,01231070
12316,nonintegrated,a,1,1,!,1,0,01329007
12317,nonintellectual,a,1,4,"['!', '&', '^', '=']",1,0,['01333718']
12318,noninterchangeable,a,1,2,"['&', ';']",1,0,['02373981']
12319,nonintersecting,a,1,1,&,1,0,01718732
12320,noninvasive,a,1,2,"['!', ';']",1,0,['01356515']
12321,nonionic,a,2,2,"['!', '\\']",2,1,"['00356211', '02751367']"
12322,nonionised,a,1,0,[],1,0,['00356211']
12323,nonionized,a,1,1,!,1,0,00356211
12324,nonjudgmental,a,1,1,!,1,0,00649405
12325,nonkosher,a,1,2,"['&', ';']",1,0,['00428121']
12326,nonleaded,a,1,1,&,1,0,01397251
12327,nonlegal,a,1,1,&,1,0,01403469
12328,nonlethal,a,1,1,&,1,0,00994326
12329,nonlexical,a,1,1,\,1,0,02886767
12330,nonlinear,a,1,2,"['!', ';']",1,0,['01417790']
12331,nonlinguistic,a,1,2,"['!', '\\']",1,1,['02842704']
12332,nonliteral,a,1,2,"['&', '^']",1,0,['01419149']
12333,nonliterary,a,1,1,&,1,0,01047144
12334,nonliterate,a,1,1,&,1,0,00413312
12335,nonliving,a,1,2,"['&', '=']",1,0,['00118238']
12336,nonmagnetic,a,1,1,!,1,0,01470913
12337,nonmandatory,a,1,1,&,1,0,00847972
12338,nonmaterial,a,1,3,"['&', '^', '=']",1,0,['00627410']
12339,nonmeaningful,a,1,2,"['&', '^']",1,0,['01497736']
12340,nonmechanical,a,2,2,"['!', '&']",2,0,"['01500766', '00064365']"
12341,nonmechanistic,a,1,1,&,1,0,01500876
12342,nonmedicinal,a,1,1,&,1,0,01168632
12343,nonmetal,a,1,2,"['&', '+']",1,0,['01529293']
12344,nonmetallic,a,1,2,"['!', '&']",1,1,['01529293']
12345,nonmetamorphic,a,1,2,"['!', '&']",1,0,['01531180']
12346,nonmigratory,a,1,1,!,1,0,02129136
12347,nonmilitary,a,1,1,&,1,0,01518955
12348,nonmodern,a,1,3,"['!', '&', '^']",1,0,['01536911']
12349,nonmonotonic,a,1,2,"['!', ';']",1,0,['01547721']
12350,nonmotile,a,1,2,"['&', ';']",1,0,['01525502']
12351,nonmoving,a,1,4,"['!', '&', '^', '=']",1,0,['01564073']
12352,nonmusical,a,2,1,['='],2,0,"['01505786', '01505318']"
12353,nonnative,a,3,2,"['!', '&']",3,0,"['01037405', '01035559', '01035277']"
12354,nonnatural,a,1,1,&,1,0,01577086
12355,nonnegative,a,1,2,"['&', ';']",1,0,['01819592']
12356,nonnomadic,a,1,1,&,1,0,02126694
12357,nonnormative,a,1,1,&,1,0,02297586
12358,nonobjective,a,1,1,&,1,0,01980557
12359,nonobligatory,a,1,1,&,1,0,00847972
12360,nonobservant,a,1,1,&,1,1,01784723
12361,nonopening,a,1,1,&,1,0,01654299
12362,nonoperational,a,1,2,"['!', ';']",1,0,['01660857']
12363,nonoscillatory,a,1,1,&,1,0,01970686
12364,nonparallel,a,2,2,"['&', ';']",2,0,"['02380358', '01720091']"
12365,nonparametric,a,1,2,"['\\', ';']",1,0,['02911488']
12366,nonparasitic,a,1,2,"['&', ';']",1,0,['00728993']
12367,nonpareil,a,1,1,&,1,0,00505410
12368,nonparticulate,a,1,1,!,1,1,01724456
12369,nonpartisan,a,1,3,"['!', '&', '+']",1,0,['00731292']
12370,nonpartizan,a,1,1,&,1,0,00731292
12371,nonpasserine,a,1,2,"['!', '\\']",1,0,['02775175']
12372,nonperiodic,a,1,1,&,1,0,01970464
12373,nonpersonal,a,1,1,&,1,0,01769744
12374,nonphotosynthetic,a,1,2,"['!', '\\']",1,0,['02777831']
12375,nonphysical,a,1,1,&,1,0,00627643
12376,nonplused,a,1,1,&,1,0,01765926
12377,nonplussed,a,1,1,&,1,0,01765926
12378,nonpoisonous,a,2,1,['&'],2,0,"['02450919', '00829146']"
12379,nonpolar,a,1,0,[],1,0,['02751367']
12380,nonpolitical,a,1,2,"['!', '&']",1,1,['01815129']
12381,nonporous,a,1,1,!,1,0,00329695
12382,nonpregnant,a,1,1,!,1,0,00173694
12383,nonprehensile,a,1,1,!,1,0,00129029
12384,nonprescription,a,1,2,"['!', ';']",1,0,['01846204']
12385,nonproductive,a,1,1,&,1,1,01867189
12386,nonprofessional,a,1,2,"['!', '&']",1,0,['01869370']
12387,nonprofit,a,1,1,&,1,0,00484680
12388,nonprognosticative,a,1,1,&,1,0,01883719
12389,nonprogressive,a,1,1,&,1,0,00574884
12390,nonproprietary,a,1,2,"['!', '&']",1,0,['01109359']
12391,nonprotractile,a,1,0,[],1,0,['00945019']
12392,nonpsychoactive,a,1,1,!,1,0,01778073
12393,nonpublic,a,1,1,&,1,0,01860207
12394,nonpurulent,a,1,1,&,1,0,02116397
12395,nonracial,a,1,1,!,1,0,01928381
12396,nonracist,a,1,1,&,1,0,00286470
12397,nonradioactive,a,1,1,!,1,0,00427255
12398,nonrandom,a,1,2,"['!', '&']",1,0,['01925158']
12399,nonrational,a,2,1,['&'],2,0,"['01926921', '01431471']"
12400,nonreciprocal,a,1,2,"['!', '&']",1,0,['01946911']
12401,nonreciprocating,a,1,1,&,1,0,01947021
12402,nonrecreational,a,1,1,&,1,0,01869126
12403,nonreflecting,a,1,1,&,1,0,02008380
12404,nonreflective,a,1,2,"['!', '&']",1,0,['02008380']
12405,nonrenewable,a,1,0,[],1,0,['01963117']
12406,nonrepetitive,a,1,1,!,1,0,01964775
12407,nonrepresentational,a,1,4,"['!', '&', '^', ';']",1,0,['01980250']
12408,nonrepresentative,a,1,1,!,1,0,01982538
12409,nonresident,a,1,1,!,1,1,02125601
12410,nonresidential,a,1,1,!,1,0,00485252
12411,nonresilient,a,1,1,&,1,0,00845856
12412,nonresinous,a,1,1,&,1,0,00055142
12413,nonresiny,a,1,1,&,1,0,00055142
12414,nonresistant,a,2,2,"['&', '+']",2,0,"['02362178', '00697089']"
12415,nonresonant,a,1,1,&,1,0,02011142
12416,nonrestrictive,a,1,2,"['&', ';']",1,0,['02005460']
12417,nonreticulate,a,1,1,!,1,0,02007413
12418,nonretractable,a,1,0,[],1,0,['02007775']
12419,nonretractile,a,1,1,!,1,0,02007775
12420,nonreturnable,a,1,1,!,1,0,00777238
12421,nonreversible,a,1,1,!,1,0,01760009
12422,nonrhythmic,a,1,1,&,1,0,02021332
12423,nonrigid,a,1,2,"['!', ';']",1,0,['01027076']
12424,nonruminant,a,1,2,"['!', '\\']",1,0,['02790134']
12425,nonsectarian,a,1,2,"['!', '&']",1,0,['02092129']
12426,nonsegmental,a,1,2,"['&', ';']",1,0,['02478589']
12427,nonsegregated,a,1,1,&,1,0,01326516
12428,nonsense,a,1,1,&,1,1,01498594
12429,nonsensical,a,2,2,"['&', '+']",2,0,"['02570643', '01498594']"
12430,nonsensitive,a,1,1,&,1,0,00416651
12431,nonsexual,a,1,2,"['&', '=']",1,0,['02135913']
12432,nonsignificant,a,1,2,"['!', ';']",1,0,['02165925']
12433,nonskid,a,1,1,&,1,0,02236423
12434,nonslip,a,1,1,&,1,0,02236532
12435,nonslippery,a,1,3,"['!', '&', '^']",1,0,['02236271']
12436,nonsocial,a,1,1,&,1,0,02253205
12437,nonsovereign,a,1,1,&,1,0,01065401
12438,nonspatial,a,1,2,"['!', '\\']",1,0,['02841422']
12439,nonspeaking,a,1,1,!,1,0,00153239
12440,nonspecific,a,1,2,"['!', ';']",1,1,['01105620']
12441,nonspherical,a,1,2,"['!', '\\']",1,0,['02800851']
12442,nonstandard,a,3,4,"['!', '&', '=', ';']",3,0,"['02298285', '02297166', '02295867']"
12443,nonsteroidal,a,1,2,"['!', '\\']",1,0,['02803740']
12444,nonstick,a,1,1,&,1,0,02235330
12445,nonstop,a,2,1,['&'],2,0,"['00761449', '00595147']"
12446,nonstructural,a,1,1,&,1,0,01091160
12447,nonsubjective,a,1,1,&,1,0,01615180
12448,nonsubmergible,a,1,0,[],1,0,['02473033']
12449,nonsubmersible,a,1,1,!,1,0,02473033
12450,nonsuppurative,a,1,2,"['!', '\\']",1,0,['02805872']
12451,nonsurgical,a,1,2,"['!', '\\']",1,0,['02889157']
12452,nonsweet,a,1,2,"['&', '^']",1,0,['02338327']
12453,nonsyllabic,a,2,2,"['!', '&']",2,0,"['02289738', '02288490']"
12454,nonsymbiotic,a,1,2,"['&', ';']",1,0,['00728993']
12455,nonsynchronous,a,1,1,&,1,0,02380225
12456,nonsynthetic,a,1,1,&,1,0,01679907
12457,nontaxable,a,1,3,"['!', '&', '^']",1,0,['02400929']
12458,nontechnical,a,1,1,!,1,0,01109096
12459,nontelescopic,a,1,1,&,1,0,00466486
12460,nontelescoping,a,1,1,&,1,0,00466486
12461,nonterritorial,a,1,2,"['!', ';']",1,0,['02409712']
12462,nonthermal,a,1,2,"['!', '\\']",1,0,['02814758']
12463,nontoxic,a,2,3,"['!', '&', '^']",2,0,"['02450640', '00829146']"
12464,nontraditional,a,1,1,!,1,0,00611938
12465,nontransferable,a,1,1,&,1,0,00094324
12466,nontranslational,a,1,2,"['!', '\\']",1,0,['03092376']
12467,nontransmissible,a,2,1,['&'],2,0,"['01316019', '01303636']"
12468,nonturbulent,a,1,1,&,1,0,00088792
12469,nonuniform,a,1,1,&,1,0,01199663
12470,nonunion,a,1,2,"['!', '&']",1,0,['02474674']
12471,nonunionised,a,1,1,&,1,0,02475001
12472,nonunionized,a,1,1,&,1,0,02475001
12473,nonuple,a,1,1,&,1,0,02220099
12474,nonvenomous,a,1,1,&,1,0,02451014
12475,nonverbal,a,3,1,['&'],3,1,"['00497964', '00499183', '00499062']"
12476,nonviable,a,1,1,&,1,0,00098043
12477,nonviolent,a,2,4,"['!', '&', '^', '+']",2,0,"['02512922', '00249576']"
12478,nonviscid,a,1,1,&,1,0,00055041
12479,nonvisual,a,1,1,&,1,0,02518370
12480,nonvolatile,a,1,1,!,1,1,02520077
12481,nonvolatilisable,a,1,0,[],1,0,['02520077']
12482,nonvolatilizable,a,1,0,[],1,0,['02520077']
12483,nonvoluntary,a,1,2,"['&', '^']",1,0,['02521353']
12484,nonwashable,a,1,1,!,1,0,02534245
12485,nonwoody,a,1,2,"['!', '&']",1,0,['02576657']
12486,nordic,a,3,2,"['&', '\\']",3,0,"['03092661', '03092527', '00244324']"
12487,normal,a,4,6,"['!', '&', '^', '=', '+', ';']",4,2,"['01593649', '01599445', '01598319', '01720549']"
12488,norman,a,2,1,['\\'],2,0,"['03092958', '03092824']"
12489,normative,a,2,2,"['\\', ';']",2,0,"['02996239', '00732456']"
12490,normotensive,a,1,1,!,1,0,01599340
12491,norse,a,2,1,['\\'],2,0,"['02960130', '02959912']"
12492,north,a,1,3,"['!', '&', '=']",1,1,['01600333']
12493,north-central,a,2,1,['&'],2,0,"['01604566', '01600888']"
12494,north-polar,a,1,2,"['&', '+']",1,0,['02444475']
12495,north_african,a,1,1,\,1,0,02996373
12496,north_american,a,1,1,\,1,0,02928566
12497,north_korean,a,1,2,"['\\', '+']",1,1,['02967990']
12498,north_vietnamese,a,1,1,\,1,0,02769692
12499,northbound,a,1,1,&,1,0,01600713
12500,northeast,a,2,1,['&'],2,1,"['01601592', '01601763']"
12501,northeasterly,a,2,2,"['&', '+']",2,0,"['01601763', '01601592']"
12502,northeastern,a,2,1,['&'],2,0,"['01601592', '00827556']"
12503,northeastward,a,1,1,&,1,0,01601901
12504,northerly,a,2,2,"['&', '+']",2,1,"['01601297', '01601069']"
12505,northern,a,4,4,"['!', '&', '=', '+']",4,3,"['01605753', '01601297', '01601069', '01604226']"
12506,northernmost,a,1,1,&,1,0,01601462
12507,northmost,a,1,1,&,1,0,01601462
12508,northward,a,1,1,&,1,0,01600713
12509,northwest,a,2,1,['&'],2,1,"['01601981', '01602112']"
12510,northwesterly,a,2,2,"['&', '+']",2,0,"['01602112', '01601981']"
12511,northwestern,a,2,1,['&'],2,0,"['01601981', '00826658']"
12512,northwestward,a,1,1,&,1,0,01602250
12513,norwegian,a,1,2,"['\\', '+']",1,0,['02959912']
12514,nosed,a,1,2,"['!', '&']",1,1,['01607293']
12515,noseless,a,1,1,!,1,0,01607909
12516,nosey,a,1,2,"['&', '+']",1,0,['00665156']
12517,nosocomial,a,1,1,\,1,0,02769811
12518,nosohusial,a,1,0,[],1,0,['03147163']
12519,nostalgic,a,1,2,"['&', '+']",1,0,['00889098']
12520,nosy,a,1,2,"['&', '+']",1,0,['00665156']
12521,not_bad,a,1,2,"['&', ';']",1,0,['01123879']
12522,not_guilty,a,1,1,&,1,0,01320474
12523,not_intrusive,a,1,1,=,1,0,01352895
12524,not_surprised,a,1,0,[],1,0,['02359308']
12525,notable,a,2,2,"['&', '+']",2,2,"['02586957', '01375831']"
12526,notched,a,2,1,['&'],2,0,"['02247785', '02246903']"
12527,noted,a,2,1,['&'],2,1,"['01375831', '01287972']"
12528,noteworthy,a,2,1,['&'],2,1,"['02586957', '02163602']"
12529,noticeable,a,4,4,"['!', '&', '=', '+']",4,2,"['01286799', '01746995', '01614778', '02323204']"
12530,noticed,a,1,2,"['!', '&']",1,0,['01607978']
12531,notifiable,a,1,2,"['&', '+']",1,0,['00471698']
12532,notional,a,4,2,"['&', '+']",4,0,"['01936528', '00861818', '00643598', '00012071']"
12533,notorious,a,1,1,&,1,1,01984411
12534,nourished,a,1,2,"['!', '&']",1,1,['02300227']
12535,nourishing,a,1,1,&,1,0,02557719
12536,nouveau-riche,a,1,2,"['&', '+']",1,0,['01850862']
12537,novel,a,2,1,['&'],2,1,"['01687167', '01642245']"
12538,noxious,a,1,4,"['!', '&', '^', '+']",1,0,['01611067']
12539,nth,a,1,1,&,1,0,02213144
12540,nubbly,a,1,2,"['&', '+']",1,0,['02240795']
12541,nubby,a,1,2,"['&', '+']",1,0,['02240795']
12542,nubile,a,1,1,&,1,1,01489325
12543,nuclear,a,4,4,"['!', '&', '\\', ';']",4,4,"['00610532', '02862444', '02862629', '00331259']"
12544,nucleate,a,1,2,"['\\', ';']",1,0,['02862797']
12545,nucleated,a,1,2,"['\\', ';']",1,0,['02862797']
12546,nude,a,1,2,"['&', '+']",1,1,['00457998']
12547,nugatory,a,1,1,&,1,0,02503216
12548,null,a,1,3,"['&', '+', ';']",1,1,['02500590']
12549,nullified,a,1,1,&,1,0,02500497
12550,numb,a,3,2,"['&', '+']",3,1,"['02103333', '02107386', '00080698']"
12551,numberless,a,1,1,&,1,0,00301951
12552,numbing,a,1,1,&,1,1,02108547
12553,numerable,a,1,2,"['&', '+']",1,0,['00301589']
12554,numeral,a,1,1,\,1,0,02769933
12555,numerate,a,1,3,"['!', '^', '=']",1,0,['00832075']
12556,numeric,a,2,2,"['&', '\\']",2,0,"['02769933', '01915586']"
12557,numerical,a,3,4,"['!', '&', '\\', '+']",3,2,"['01915586', '02769933', '02230795']"
12558,numerological,a,1,2,"['\\', '+']",1,0,['02770123']
12559,numerous,a,1,2,"['&', '+']",1,1,['01552419']
12560,numidian,a,1,2,"['\\', '+']",1,0,['02770229']
12561,numinous,a,2,3,"['&', '\\', '+']",2,1,"['02056001', '02770360']"
12562,nuptial,a,1,1,\,1,0,02843495
12563,nursed,a,1,1,&,1,0,00267268
12564,nurtural,a,1,2,"['&', '+']",1,0,['01316127']
12565,nurturant,a,1,1,&,1,0,00506743
12566,nut-bearing,a,1,1,&,1,0,01866243
12567,nutbrown,a,1,1,&,1,0,00245860
12568,nutlike,a,2,1,['&'],2,0,"['02398255', '02042599']"
12569,nutmeg-shaped,a,1,1,&,1,0,02148648
12570,nutrient,a,1,2,"['&', '+']",1,1,['02557719']
12571,nutritional,a,1,2,"['\\', '+']",1,1,['03002351']
12572,nutritionary,a,1,2,"['\\', '+']",1,0,['03002351']
12573,nutritious,a,1,2,"['&', '+']",1,0,['02557719']
12574,nutritive,a,1,2,"['&', '+']",1,1,['02557719']
12575,nuts,a,1,1,&,1,0,02074929
12576,nutty,a,2,2,"['&', '+']",2,0,"['02398255', '02074929']"
12577,nymphomaniac,a,1,2,"['&', '+']",1,0,['01584857']
12578,nymphomaniacal,a,1,2,"['&', '+']",1,0,['01584857']
12579,o.k.,a,1,2,"['&', ';']",1,1,['02081114']
12580,oafish,a,1,1,&,1,0,01949859
12581,oaken,a,1,1,&,1,1,02576223
12582,oaten,a,1,1,\,1,0,03130585
12583,obdurate,a,2,1,['&'],2,1,"['01957712', '01158180']"
12584,obedient,a,1,5,"['!', '&', '^', '=', '+']",1,1,['01612053']
12585,obese,a,1,2,"['&', '+']",1,0,['00987180']
12586,objectionable,a,2,2,"['&', '+']",2,1,"['01626874', '00018850']"
12587,objective,a,4,5,"['!', '&', '\\', '+', ';']",4,1,"['01615180', '02861997', '01934026', '00013442']"
12588,oblanceolate,a,1,1,&,1,0,02169467
12589,oblate,a,1,3,"['!', '^', '+']",1,0,['02049918']
12590,obligate,a,1,2,"['!', ';']",1,0,['01617675']
12591,obligated,a,1,3,"['!', '&', '^']",1,1,['01616474']
12592,obligational,a,1,1,\,1,1,03137958
12593,obligatory,a,2,3,"['!', '&', '^']",2,0,"['00848074', '01580968']"
12594,obliged,a,1,1,&,1,1,01616891
12595,obliging,a,1,2,"['&', '+']",1,0,['00021110']
12596,oblique,a,2,4,"['!', '&', '^', '+']",2,1,"['01718867', '00768098']"
12597,oblique-angled,a,1,1,&,1,0,01720198
12598,obliterable,a,1,2,"['&', '+']",1,0,['00898132']
12599,obliterate,a,1,1,&,1,0,00735088
12600,obliterated,a,1,1,&,1,0,00735088
12601,oblivious,a,2,2,"['&', '+']",2,1,"['00192026', '00165943']"
12602,oblong,a,2,2,"['&', '+']",2,0,"['02169591', '01435507']"
12603,obnoxious,a,1,2,"['&', '+']",1,1,['01626874']
12604,obovate,a,1,1,&,1,0,02169728
12605,obscene,a,3,2,"['&', '+']",3,1,"['00684163', '01625063', '00425740']"
12606,obscure,a,6,2,"['&', '+']",6,2,"['00431004', '00534250', '02089377', '01122595', '00581637', '00567860']"
12607,obsequious,a,2,2,"['&', '+']",2,1,"['02181231', '00790540']"
12608,observable,a,1,2,"['&', '+']",1,1,['01287486']
12609,observant,a,3,2,"['&', '+']",3,1,"['00164462', '01745517', '01395821']"
12610,observational,a,1,1,&,1,1,00859949
12611,observed,a,1,1,&,1,1,01610484
12612,observing,a,1,1,&,1,0,01745517
12613,obsessed,a,2,1,['&'],2,1,"['00544478', '00599468']"
12614,obsessional,a,1,2,"['&', '+']",1,0,['01585022']
12615,obsessive,a,1,2,"['&', '+']",1,0,['01585022']
12616,obsessive-compulsive,a,1,2,"['&', '+']",1,1,['01585312']
12617,obsolescent,a,1,2,"['&', '+']",1,1,['00669367']
12618,obsolete,a,1,2,"['&', '+']",1,0,['00669021']
12619,obstetric,a,1,2,"['\\', '+']",1,0,['02917694']
12620,obstetrical,a,1,2,"['\\', '+']",1,0,['02917694']
12621,obstinate,a,3,2,"['&', '^']",3,0,"['02326695', '01957712', '01613839']"
12622,obstreperous,a,2,2,"['&', '+']",2,0,"['00696207', '00083876']"
12623,obstructed,a,1,3,"['!', '&', '^']",1,0,['01620509']
12624,obstructive,a,1,2,"['&', '+']",1,0,['01764351']
12625,obtainable,a,1,2,"['&', '+']",1,1,['00184363']
